Feature	ALog2TPM+1	BLog2TPM+1
WDR11	4.807354922	4.306213624
ABCA11P	4.107129875	4.306213624
SPECC1L	3.786596362	4.306213624
STK11	3.321928095	4.306213624
NLRP1	2.081794091	4.306213624
TMEM138	4.230100516	4.304997699
TFB2M	3.740567831	4.304997699
SNORA3B	3.115477217	4.303780748
VCL	5.881827737	4.30256277
ABCC5	3.48112669	4.30256277
NAA40	2.678071905	4.30256277
C19orf66	4.517275693	4.301343763
SMAGP	2.944858446	4.301343763
HSD17B7	2.881011964	4.301343763
KIF4A	1.502500341	4.300123725
PAX8-AS1	5.650573106	4.298902654
UBA6-AS1	4.836260799	4.298902654
UBE2K	4.132028394	4.297680549
LINC01023	3.115477217	4.297680549
C15orf61	3.754887502	4.296457407
SAP25	2.321928095	4.296457407
ABHD2	5.843816391	4.295233228
WDR61	4.341036918	4.295233228
SPG7	3.498250868	4.295233228
SNORD100	4.326729081	4.294008009
EVA1B	4.319521597	4.294008009
SMDT1	3.935459748	4.294008009
PMPCA	4.023846742	4.292781749
LINC00094	3.704134202	4.292781749
FBXO8	4.685566442	4.291554446
MPI	3.076102979	4.291554446
MRPS14	4.408258967	4.290326098
NEK3	4.219813877	4.290326098
NUDT18	4.03562391	4.290326098
COMMD4	3.95419631	4.290326098
ATPAF2	3.336283388	4.290326098
SH3TC1	3.268035087	4.290326098
ALG1	4.167250867	4.289096702
BAG4	4.05600541	4.289096702
PDCD2L	3.854660637	4.289096702
RANBP1	3.693022247	4.289096702
OAT	4.731545318	4.289096702
CMSS1	4.612745657	4.287866259
MTMR10	4.562751222	4.287866259
NFU1	4.515174171	4.287866259
ELP5	4.026800059	4.287866259
C16orf62	4.237767647	4.286634765
CFP	1.5360529	4.286634765
TMEM192	4.487572099	4.285402219
PPP4R2	4.050211446	4.285402219
CTBP1-AS2	3.99095486	4.284168619
SRRT	3.576925182	4.284168619
DHPS	3.99095486	4.282933963
IPO8	3.935459748	4.282933963
ZNF784	3.632268215	4.282933963
MFAP3	4.041476636	4.28169825
LOC101927895	3.718818247	4.28169825
IFIT5	5.692092375	4.280461478
MOCS2	4.312277925	4.280461478
IMPDH1	3.410522018	4.280461478
CD99L2	4.026800059	4.279223644
MAP2K7	3.383128251	4.279223644
LOC107986351	1.450661409	4.279223644
EXOSC10	4.101538026	4.277984747
FGD3	3.378511623	4.277984747
ASCL2	3.029747343	4.276744786
MIR4667	4.529820947	4.276744786
ATXN1	4.426264755	4.276744786
LOC105374363	3.726104602	4.276744786
LOC105369205	4.242856524	4.275503758
FKBP11	3.252980741	4.275503758
ARRDC1	3.292781749	4.274261661
ZYG11B	4.598920958	4.274261661
DHX32	4.373880175	4.274261661
ZC3H12D	3.925999419	4.274261661
UNC5B	1.9510904	4.274261661
TRAPPC11	3.993976212	4.271774255
MAPK14	3.711494907	4.271774255
MRPL44	4.831201664	4.270528942
TPM3P9	4.417289951	4.270528942
PSMC1	4.478971805	4.269282553
BSCL2	4.378511623	4.269282553
AGAP5	3.632268215	4.269282553
ARFGAP2	3.588964431	4.269282553
TNFRSF10A	5.596935142	4.268035087
PHF11	4.715161224	4.268035087
ARMCX6	4.188506427	4.266786541
TBC1D7-LOC100130357	4.098733954	4.266786541
MED1	3.947977788	4.266786541
LCMT2	3.925999419	4.266786541
ZNF318	3.64385619	4.266786541
LOC107984849	3.041476636	4.266786541
CCDC142	3.378511623	4.265536913
LOC105376717	3.268035087	4.265536913
SLC15A4	4.240314329	4.263034406
UBA7	4.177917792	4.263034406
MIR3960	1.263034406	4.263034406
LINC00467	4.961931959	4.261781523
RPL23AP7	4.489714186	4.261781523
LOC105373835	3.373880175	4.261781523
LOC100132062	3.287866259	4.261781523
SIN3B	3.20685157	4.261781523
RCC1	3.336283388	4.26052755
FOXO4	4.212050477	4.26052755
VAMP5	6.333900737	4.259272487
SRI	5.312277925	4.259272487
KDSR	4.700439718	4.258016331
DHRS4L2	5.202940059	4.258016331
NUDCD3	4.161887682	4.258016331
UBE2F	4.485426827	4.25675908
YARS2	4.140233317	4.25675908
PRMT2	3.935459748	4.25675908
C1D	4.694880193	4.255500733
PRRC2A	3.115477217	4.254241287
BORCS7-ASMT	4.109917692	4.252980741
GBGT1	4.041476636	4.252980741
MCM9	3.847996907	4.252980741
FGD6	4.803915838	4.251719093
TMCC3	4.740567831	4.251719093
CUL4A	4.506737333	4.251719093
MVK	2.854660637	4.251719093
TMEM59	4.510961919	4.25045634
DGCR8	3.364572432	4.25045634
RAB12	4.925999419	4.249192481
SERGEF	4.118248967	4.249192481
RIPK1	3.975752454	4.249192481
ERF	3.515174171	4.249192481
URM1	4.364572432	4.247927513
UBE2D1	4.847996907	4.247927513
GTF2A1	4.329123596	4.247927513
UBE2V2	4.321928095	4.247927513
CARD19	4.112700133	4.247927513
OCEL1	3.854660637	4.247927513
SOCS5	4.087462841	4.246661436
EXT2	4.026800059	4.246661436
LOC400927	3.126532406	4.246661436
LOC441081	2.03562391	4.246661436
ISCU	5.270528942	4.245394247
LOC100505771	3.109917692	4.245394247
ZFAND2B	4.020887366	4.244125943
SETDB2	3.678071905	4.242856524
AFF4	4.574908836	4.241585987
MIR6818	3.834576391	4.241585987
STX16	3.700439718	4.241585987
RITA1	3.64385619	4.241585987
TRIM11	3.396890153	4.241585987
GBAT2	3.640003864	4.240314329
POLR1C	4.350497247	4.23904155
MIR4648	2.632268215	4.23904155
DDIT3	5.447358786	4.237767647
ATG9A	4.761994389	4.237767647
PDHX	3.854660637	4.237767647
NIPBL-AS1	3.437405312	4.237767647
DBP	3.428499759	4.237767647
TRIM13	3.196397213	4.237767647
SMPD2	4.341036918	4.236492618
UBE2C	1.519374159	4.235216462
REEP3	4.132028394	4.233939175
EIF2B5	4.067523994	4.233939175
SNRK	3.029747343	4.232660757
C9orf66	2.736965594	4.232660757
SIGLEC7	4.772589504	4.231381205
GUK1	4.364572432	4.231381205
TSFM	3.894009304	4.231381205
ECHDC3	4.177917792	4.230100516
AMDHD2	3.89077093	4.230100516
PWP2	3.552541023	4.230100516
PARGP1	3.126532406	4.230100516
TBC1D4	2.608809243	4.230100516
MIR186	4.364572432	4.22881869
MIR6875	5.205548911	4.227535725
HNRNPLL	3.941732345	4.227535725
SUCLG2	3.857980995	4.227535725
LFNG	3.628384781	4.227535725
MSH6	2.9510904	4.227535725
IL6ST	3.910093028	4.227535725
WDR70	3.718818247	4.227535725
FHOD1	2.722466024	4.227535725
AK2	3.592955291	4.226251617
CTBP1	3.468148836	4.226251617
MZT2A	3.017921908	4.226251617
WDR12	4.448460501	4.224966365
XPR1	4.68182404	4.223679967
SNORD97	4.003002488	4.223679967
UBAC2	4.044394119	4.222392421
CEBPA-AS1	3.769066437	4.222392421
PHKA2-AS1	3.758445322	4.221103725
LOC100133331	3.312277925	4.221103725
SLC12A7	3.093109404	4.221103725
AVPI1	4.958842675	4.219813877
MAPRE2	4.887525271	4.219813877
ITFG1-AS1	4.740567831	4.219813877
RPTOR	3.906890596	4.219813877
GMPS	3.396890153	4.218522875
SMARCD1	3.797012978	4.215937399
GCSHP3	4.738767837	4.214642922
POGK	4.137503524	4.214642922
PIK3R1	3.696735749	4.214642922
LOC107986003	3.502500341	4.214642922
MUSTN1	2.932313192	4.214642922
KIAA1033	4.668648651	4.213347282
RNF185	4.219813877	4.213347282
NIT1	3.929159759	4.213347282
LRRC8C	2.715161224	4.213347282
GRPEL2	4.408258967	4.212050477
AKT1S1	4.376197757	4.212050477
CACNA2D4	3.410522018	4.210752506
RCE1	4.070389328	4.210752506
CDK2	2.640003864	4.210752506
WIPI1	4.803915838	4.209453366
CLDN7	3.62058641	4.209453366
MMP25-AS1	1.632268215	4.209453366
DDX19A	3.670538232	4.208153055
SNORA73A	3.336283388	4.208153055
TEP1	3.011972642	4.208153055
KLHL15	2.807354922	4.208153055
DDIT4L	4.691161905	4.20685157
CDS2	5.266786541	4.205548911
LOC100289061	3.476813697	4.205548911
MTX2	4.169925001	4.204245075
ZNF207	4.061776198	4.204245075
LOC102724362	3.350497247	4.204245075
FAM160B1	4.493988841	4.202940059
RER1	4.212050477	4.202940059
TPP2	3.740567831	4.202940059
FAM151A	2.975752454	4.202940059
LOC101928576	5.109917692	4.201633861
LOC107986084	3.696735749	4.201633861
TPCN1	3.510961919	4.201633861
LETM1	3.432959407	4.201633861
TXNL4A	4.172594188	4.197708158
PA2G4P4	3.707819249	4.197708158
CXCL10	5.962703248	4.196397213
RBMXL1	3.861293729	4.196397213
SGO1-AS1	2.981852653	4.196397213
TM2D1	4.651530118	4.195085075
EXOC3-AS1	3.159198595	4.195085075
CELA1	1.963474124	4.195085075
ZNFX1	5.044394119	4.193771743
ALG3	4.175258446	4.193771743
KLF10	3.966553517	4.193771743
CCDC117	3.247927513	4.193771743
TMEM144	3.093109404	4.193771743
FAM199X	3.981852653	4.192457215
DTX2P1-UPK3BP1-PMS2P11	3.841302254	4.192457215
KMT5A	3.321928095	4.192457215
RTCA	4.478971805	4.191141487
BIVM	3.761994389	4.191141487
RNU7-1	5.258016331	4.191141487
PHC1	4.392317423	4.191141487
DHRS9	3.938599455	4.191141487
LOC107986162	3.722466024	4.191141487
SETDB1	3.237767647	4.191141487
SNX8	4.527737632	4.189824559
MANEA	4.25045634	4.189824559
PDXK	3.984893108	4.189824559
MRPS31	3.793549123	4.189824559
LOC105371430	3.640003864	4.189824559
WDR33	3.596935142	4.189824559
AP2A2	3.222392421	4.189824559
ATP6V1C2	4.050211446	4.189824559
SEPT7P2	3.678071905	4.189824559
AZIN1	4.685566442	4.188506427
MDFIC	4.115477217	4.188506427
INF2	4.011972642	4.188506427
GRK6	3.99095486	4.188506427
EME2	2.282933963	4.188506427
TMEM65	4.290326098	4.18718709
C6orf89	3.95419631	4.18718709
LOC101927243	5.562751222	4.185866545
BRE	4.772589504	4.185866545
LCMT1	4.319521597	4.185866545
FBXO9	3.769066437	4.185866545
MKI67	1.070389328	4.185866545
RPSAP9	3.922832139	4.184544791
LOC101928891	3.651530118	4.184544791
GLE1	3.640003864	4.184544791
KLHDC10	4.273018494	4.183221824
RASA1	4.824428435	4.181897643
ZNF706	4.810785827	4.181897643
FUT4	4.448460501	4.181897643
TRNAU1AP	3.867896464	4.181897643
HTR7P1	3.287866259	4.181897643
ATG4B	3.307428525	4.181897643
LOC105374454	5.01643689	4.180572246
MRPS10	4.727920455	4.180572246
TTC3-AS1	4.137503524	4.180572246
ZNF12	3.814208593	4.180572246
ZW10	4.053111336	4.179245629
PIGM	3.640003864	4.179245629
KCNRG	3.252980741	4.179245629
ANKRD52	3.506737333	4.177917792
ZNF614	3.345774837	4.176588732
ZNF319	3.153805336	4.176588732
ARMCX3	4.879379032	4.175258446
PLSCR3	4.30256277	4.175258446
HIST2H4B	3.736965594	4.175258446
LINC00909	4.300123725	4.173926932
MINK1	4.209453366	4.173926932
LOC107984665	3.600904045	4.173926932
LOC105378179	3.345774837	4.173926932
RAD9A	3.070389328	4.173926932
SSBP3	2.212050477	4.173926932
NHLRC2	3.932313192	4.172594188
SNHG16	4.496121428	4.171260212
CRY1	3.596935142	4.171260212
CNOT9	3.779609932	4.169925001
KIAA1429	3.722466024	4.169925001
GOLGA2	4.452858965	4.169925001
SF1	3.568842835	4.169925001
CLDND1	4.428499759	4.168588554
COMMD1	4.295233228	4.168588554
RPL36A	3.887525271	4.168588554
BLOC1S5	3.87774425	4.168588554
PARP2	3.636141225	4.168588554
PES1	4.017921908	4.167250867
FAM71E1	3.287866259	4.167250867
KLHL12	4.392317423	4.165911939
LOC107984316	2.5360529	4.165911939
GPAT4	4.387730153	4.164571767
MRPL43	4.191141487	4.164571767
UPF2	3.821029859	4.164571767
GTF2H2B	4.383128251	4.163230349
DHX38	3.817623258	4.163230349
NIFK-AS1	3.747745433	4.163230349
LUC7L3	3.696735749	4.163230349
SMG1P2	3.678071905	4.163230349
LOC100132287	3.20685157	4.163230349
SRSF8	3.744161096	4.161887682
FAM65A	3.373880175	4.161887682
ZBTB34	3.137503524	4.161887682
TMEM154	2.058893689	4.161887682
LOC107984263	3.932313192	4.160543765
GOLGA8A	2.678071905	4.160543765
SEC31A	4.500377169	4.157852169
ARRDC3	3.925999419	4.157852169
ALG6	3.744161096	4.157852169
UBXN7	3.729734025	4.157852169
TCEAL9	5.632268215	4.156504486
SSBP1	3.975752454	4.156504486
SNORA41	3.922832139	4.156504486
PROSER1	3.751320887	4.156504486
LOC107986280	2.584962501	4.156504486
BEX3	4.392317423	4.155155542
CCNYL1	4.424026283	4.153805336
CHSY1	4.023846742	4.153805336
PIP5K1C	3.906890596	4.153805336
PEX16	3.89077093	4.153805336
ECSIT	3.864598874	4.152453865
RPL22L1	3.424026283	4.152453865
RBAK-RBAKDN	3.336283388	4.152453865
CPT1B	1.9510904	4.152453865
MIR4477B	6.169925001	4.151101127
LOC105373302	4.268035087	4.151101127
C1orf127	1.137503524	4.151101127
EPAS1	6.106432078	4.14974712
FAM168A	3.847996907	4.14974712
SLC25A38	3.779609932	4.14974712
PPM1D	3.331514144	4.14974712
RPS10P7	3.164571767	4.14974712
NAIP	1.722466024	4.14839184
MIR4723	4.317111079	4.147035286
CDC26	4.067523994	4.147035286
TDG	3.321928095	4.147035286
LOC100288910	3.312277925	4.145677455
HARS	4.412781525	4.145677455
FKBP5	4.312277925	4.145677455
CHST7	5.331514144	4.144318345
INSIG2	4.044394119	4.144318345
CTTNBP2NL	4.674309986	4.142957954
SLC26A2	4.061776198	4.142957954
ZNF362	3.169925001	4.142957954
SNORD108	3.751320887	4.141596278
RAP1GDS1	4.287866259	4.140233317
METTL2A	4.164571767	4.140233317
ZNF174	3.485426827	4.140233317
NOSIP	4.258016331	4.138869066
C2orf47	4.112700133	4.138869066
RAB3D	4.076102979	4.138869066
DVL2	3.292781749	4.138869066
NFS1	3.844653463	4.137503524
S100A1	4.500377169	4.137503524
DYRK2	4.435184072	4.137503524
CRSP8P	4.227535725	4.136136688
RUVBL2	3.99699125	4.136136688
RFX5	3.48112669	4.136136688
CTSF	5.475733431	4.134768556
TM2D2	4.35520425	4.134768556
SETD3	4.107129875	4.134768556
IPO4	3.981852653	4.133399125
PEX26	3.935459748	4.133399125
CD300LF	3.247927513	4.133399125
CSF2RA	2.793549123	4.133399125
DTD1	4.679949192	4.132028394
ANKMY2	4.263034406	4.132028394
NAGPA	3.807354922	4.132028394
ZNF786	3.242856524	4.132028394
GRPEL2-AS1	3.711494907	4.130656358
TGFBRAP1	3.64385619	4.130656358
CXXC1	3.387730153	4.130656358
PAK1IP1	4.212050477	4.129283017
CRYBB2P1	4.175258446	4.129283017
OPA3	3.572889668	4.129283017
KIF1B	5.070389328	4.127908367
FCF1	4.401448435	4.127908367
TLR1	4.156504486	4.127908367
ADORA1	2.359895945	4.127908367
MTURN	4.366905004	4.126532406
TSPAN17	4.598920958	4.123776541
LOC105370458	4.590961241	4.123776541
LMO7-AS1	3.814208593	4.123776541
GAMT	3.364572432	4.123776541
AGAP3	4.570867671	4.122396631
HSP90B2P	2.081794091	4.122396631
SLC30A5	4.610778793	4.121015401
POLR2J4	3.993976212	4.121015401
ISG20L2	3.459431619	4.121015401
LINC00996	1.378511623	4.121015401
NOP14-AS1	3.751320887	4.119632847
GTF2IRD2B	3.572889668	4.119632847
MIR616	4.487572099	4.118248967
LOC100652758	4.204245075	4.118248967
ZBTB11-AS1	3.64385619	4.118248967
EXOC4	4.61667136	4.116863758
RALGDS	4.047305715	4.116863758
BAZ1A	3.736965594	4.116863758
PARS2	3.359895945	4.116863758
EXTL3	3.237767647	4.116863758
THAP1	4.237767647	4.115477217
IFT20	3.722466024	4.115477217
ING3	3.612745657	4.115477217
PPP1R21	3.383128251	4.115477217
MIR4701	2.378511623	4.115477217
UFM1	4.788337696	4.114089343
CLCN3	4.432959407	4.114089343
AKIP1	4.053111336	4.114089343
ACOX1	3.887525271	4.114089343
FOXH1	2.981852653	4.114089343
JAG1	2.821029859	4.114089343
BCL6	5.050211446	4.112700133
PHC2	3.36923381	4.112700133
ARHGAP17	3.359895945	4.112700133
LOC101060091	3.419538892	4.112700133
GUF1	4.523561956	4.111309583
RNF13	5.419538892	4.109917692
TMEM37	3.910093028	4.109917692
EIF2AK4	3.744161096	4.109917692
PLPP6	4.219813877	4.108524457
LOC105378991	4.003002488	4.108524457
LSS	3.30256277	4.108524457
PRSS8	0.263034406	4.108524457
METTL7B	4.929159759	4.107129875
FIG4	4.401448435	4.107129875
LOC90784	4.376197757	4.107129875
C5AR2	3.906890596	4.107129875
PCIF1	3.493988841	4.107129875
STK38L	3.345774837	4.107129875
MLLT1	3.252980741	4.107129875
LOC105375304	5.549463819	4.105733943
APOL6	5.378511623	4.10433666
SNORA65	4.441837559	4.10433666
RGL2	2.9510904	4.10433666
PTGER4	5.639039173	4.101538026
SLFN5	5.377355154	4.101538026
MIR548AR	4.676192172	4.101538026
MIR7706	4.090288885	4.100136671
SNHG20	3.754887502	4.100136671
SLC7A6	2.678071905	4.100136671
SNORD19	2.441837559	4.100136671
LOC107986136	5.546380038	4.100136671
TRAPPC6B	4.214642922	4.100136671
DLEU2	2.993976212	4.100136671
POLR3D	4.196397213	4.098733954
TNKS2	3.670538232	4.098733954
CRCP	3.670538232	4.098733954
MCM3AP-AS1	3.540192631	4.098733954
MAN1A1	5.920452109	4.097329871
TMEM242	4.638073837	4.097329871
BOLA2-SMG1P6	3.803915838	4.097329871
CAD	3.612745657	4.097329871
ZNF146	3.419538892	4.097329871
MIR221	5.856321771	4.09592442
USE1	4.866248611	4.09592442
TMEM128	4.36923381	4.09592442
HS1BP3	4.268035087	4.09592442
PMS2P3	3.572889668	4.09592442
DCP2	3.387730153	4.09592442
PIK3CD	2.502500341	4.094517599
ELK1	3.552541023	4.094517599
CRTC2	3.098733954	4.094517599
ZNF175	2.847996907	4.094517599
CENPU	2.415037499	4.093109404
PLEK2	4.584962501	4.091699834
HIST3H2A	4.270528942	4.091699834
MTCP1	4.164571767	4.091699834
RAB33B	3.588964431	4.091699834
LOC389906	0.765534746	4.091699834
SUCLA2	4.237767647	4.090288885
SNORD12	3.14839184	4.090288885
MIR6886	0.584962501	4.090288885
PEX11B	3.817623258	4.088876555
IDUA	2.387730153	4.088876555
ARV1	4.392317423	4.086047741
NRAV	3.834576391	4.086047741
SBNO2	3.312277925	4.086047741
DACT3	1.115477217	4.086047741
PFDN4	4.704134202	4.08463125
PIGV	4.383128251	4.08463125
OAZ3	4.044394119	4.08463125
LOC105371792	4.041476636	4.08463125
TMEM261	3.993976212	4.08463125
HERC5	3.655351829	4.08463125
PPARD	3.415037499	4.08463125
SIK2	3.185866545	4.08463125
SMURF1	3.058893689	4.08463125
TSPAN15	3.005998741	4.08463125
FLJ27354	2.093109404	4.083213368
IRF1	4.968090752	4.081794091
SREK1IP1	3.803915838	4.081794091
UCHL3	3.783107376	4.081794091
TOR2A	2.441837559	4.081794091
TMEM87B	4.321928095	4.080373416
PPP3CB	4.219813877	4.080373416
ZNF414	3.572889668	4.080373416
EFCAB9	3.523561956	4.080373416
HDHD3	3.258016331	4.080373416
SUMF1	4.164571767	4.078951341
LOC105376736	3.916476644	4.078951341
MED13	3.900464326	4.078951341
NOC4L	3.824428435	4.078951341
PHKB	3.68182404	4.078951341
OSGIN1	6.662965013	4.077527863
SMG9	3.744161096	4.077527863
TFDP1	2.744161096	4.077527863
SCYL1	4.204245075	4.076102979
MUM1	3.297680549	4.076102979
SNORA17B	2.715161224	4.076102979
NOTCH2	4.817623258	4.074676686
HCFC1R1	4.142957954	4.074676686
OPLAH	3.48112669	4.074676686
TMEM161A	3.263034406	4.074676686
LSM14A	3.670538232	4.073248982
ZNF271P	4.359895945	4.071819863
LOC107985803	3.604862058	4.071819863
AMPD2	3.463796811	4.071819863
DAPP1	3.396890153	4.071819863
UBR5-AS1	3	4.071819863
WARS	7.739443098	4.070389328
RNF2	3.498250868	4.070389328
HSPH1	4.277984747	4.070389328
LOC101927509	4.235216462	4.070389328
DHRSX	4.118248967	4.070389328
LOC105374412	4.255500733	4.068957372
ANAPC11	3.99699125	4.068957372
SGK494	2.887525271	4.068957372
RAB11FIP4	2.584962501	4.068957372
ZBTB11	3.761994389	4.067523994
PDK2	3.584962501	4.067523994
HAUS8	4.008988783	4.06608919
WRAP73	3.568842835	4.06608919
ZNF688	3.109917692	4.06608919
DCPS	2.938599455	4.06608919
C10orf55	5.675251386	4.064652958
LOC100996720	4.180572246	4.064652958
TDRD7	4.161887682	4.064652958
CASP6	4.041476636	4.064652958
CDC42BPB	4	4.064652958
GRIN2D	1.693022247	4.064652958
SELL	1.552541023	4.064652958
FOXK1	3.307428525	4.063215295
SNORD46	2.424026283	4.063215295
IQGAP3	1.765534746	4.063215295
NDUFC1	4.204245075	4.061776198
NLRC4	3.87774425	4.061776198
KMO	4.842978832	4.061776198
DPY19L1	3.786596362	4.061776198
KAT5	4.219813877	4.060335663
BMP6	4.180572246	4.060335663
MOB1B	4.177917792	4.060335663
INTS1	3.169925001	4.060335663
ATAD3A	3.121015401	4.060335663
H6PD	3.115477217	4.060335663
SNCG	0.263034406	4.060335663
ABCB7	3.651530118	4.058893689
PRICKLE4	3.098733954	4.058893689
SIGLEC1	2.058893689	4.058893689
PIGT	4.338662111	4.057450272
CHAC2	3.640003864	4.057450272
C14orf159	3.437405312	4.057450272
CCT6P1	3.689299161	4.05600541
ATG4C	3.227535725	4.05600541
FICD	5.060335663	4.054559099
ARMC1	4.118248967	4.054559099
FCGR1B	4.050211446	4.054559099
RIOK2	3.963474124	4.054559099
STRIP1	3.711494907	4.054559099
FECH	3.685566442	4.054559099
LSM8	4.204245075	4.053111336
VEZF1	3.624490865	4.053111336
LOC105370333	3.612745657	4.053111336
PDS5A	3.758445322	4.05166212
ZNF8	2.906890596	4.05166212
LOC105370848	5.197708158	4.050211446
IL18BP	3.685566442	4.050211446
PLCB3	3.432959407	4.050211446
PANX1	4.965014642	4.050211446
TMEM41B	4.201633861	4.048759312
TNFAIP3	3.68182404	4.048759312
ZNF587B	3.341036918	4.048759312
MIR34AHG	5.545350645	4.047305715
TSTD1	3.793549123	4.047305715
MED14	3.396890153	4.047305715
NUBP2	3.201633861	4.047305715
MED13L	3.498250868	4.045850652
NPPA	3.164571767	4.045850652
DIABLO	3.87774425	4.044394119
SLC25A33	3.827819025	4.044394119
NSUN5	3.341036918	4.044394119
ZDHHC2	4.212050477	4.042936115
DGCR6	3.854660637	4.042936115
ADAM28	3.419538892	4.042936115
STK4	3.36923381	4.042936115
ZBTB7B	3.180572246	4.042936115
TRPM2-AS	3.14839184	4.042936115
RWDD4	4.309855263	4.041476636
P4HTM	3.881011964	4.041476636
PPM1B	3.689299161	4.041476636
CD3EAP	3.011972642	4.041476636
ARID3A	2.887525271	4.041476636
LOC105373020	2.722466024	4.041476636
LOC105378512	4.485426827	4.040015679
ERGIC2	4.245394247	4.040015679
CCNL1	3.831201664	4.040015679
CARD11	3.61667136	4.040015679
LOC105369149	4.275503758	4.040015679
IFIT3	5.416164165	4.038553241
SERINC4	4.519374159	4.038553241
TBC1D20	4.470319935	4.038553241
NFIL3	4.140233317	4.038553241
HK3	6.284785551	4.037089319
AGPAT5	4.270528942	4.037089319
