Feature	Log2FC	-logFDR
LOC101928982	0.45	0.267606240177031
LOC101928227	0.45	0.356547323513813
LOC101928100	0.45	0.267606240177031
LOC100507346	0.45	0.259637310505756
LOC100129534	0.45	0.259637310505756
LIPG	0.45	0.275724130399211
LILRB5	0.45	0.267606240177031
LAMTOR5-AS1	0.45	0.301029995663981
KMT5C	0.45	0.886056647693163
KLHL7-AS1	0.45	0.301029995663981
INVS	0.45	1.33724216831843
IGFBP4	0.45	0.657577319177794
HMOX2	0.45	1.34678748622466
HHLA3	0.45	1.76955107862173
HACD3	0.45	0.795880017344075
GPRASP2	0.45	0.585026652029182
GPR157	0.45	0.494850021680094
GALNS	0.45	0.769551078621726
FAM213A	0.45	0.42021640338319
FABP5	0.45	0.619788758288394
EVA1B	0.45	0.920818753952375
CYC1	0.45	0.823908740944319
CH507-9B2.8	0.45	0.267606240177031
CEP250	0.45	1.2839966563652
CD99	0.45	0.657577319177794
CACNA1G	0.45	0.259637310505756
C6orf1	0.45	0.853871964321762
C5orf64	0.45	0.318758762624413
ASB13	0.45	2.56863623584101
ANKS6	0.45	0.537602002101044
ANKRD35	0.45	0.356547323513813
ACTA2-AS1	0.45	0.283996656365201
YBX1	0.44	1.07058107428571
XYLB	0.44	0.481486060122113
XPO6	0.44	2.30102999566398
UQCR11	0.44	0.853871964321762
TSPEAR-AS1	0.44	0.337242168318426
TPGS1	0.44	1.2518119729938
TMEM256	0.44	0.698970004336019
TMEM182	0.44	0.769551078621726
TMEM135	0.44	0.619788758288394
TM9SF4	0.44	3.01772876696043
THOP1	0.44	0.698970004336019
TGFB3	0.44	0.494850021680094
TATDN2	0.44	1.431798275933
SYT17	0.44	1.10237290870956
SUSD1	0.44	0.795880017344075
SNORD1C	0.44	0.2518119729938
SMAD5-AS1	0.44	0.2518119729938
SLC26A9	0.44	0.2518119729938
SLC11A2	0.44	4.92081875395237
SIPA1L2	0.44	1.03621217265444
SERPINA1	0.44	5.05551732784983
SEC22B	0.44	2.60205999132796
S100A11	0.44	1.11350927482752
RTEL1	0.44	1.49485002168009
RPL21P28	0.44	1.15490195998574
RDM1	0.44	0.244125144327509
RABL2A	0.44	0.721246399047171
QSOX1	0.44	3.52287874528034
PTCD1	0.44	3.48148606012211
PRSS30P	0.44	0.275724130399211
PPIA	0.44	0.602059991327962
POU6F1	0.44	0.958607314841775
PKMYT1	0.44	0.568636235841013
PKD1L3	0.44	0.356547323513813
PHLDB1	0.44	1.88605664769316
PARP14	0.44	2.67778070526608
PAQR9-AS1	0.44	0.2518119729938
OGG1	0.44	3.72124639904717
OAS1	0.44	5.25963731050576
NDUFS7	0.44	1.33724216831843
NDUFA13	0.44	1.07572071393812
MYO5A	0.44	1.76955107862173
MRPL55	0.44	2.61978875828839
MIR943	0.44	0.568636235841013
MIR6868	0.44	1.32790214206428
MIR4292	0.44	0.292429823902064
MIR1226	0.44	0.920818753952375
METTL23	0.44	2.88605664769316
LSMEM2	0.44	0.366531544420413
LOC729083	0.44	0.309803919971486
LOC648987	0.44	0.920818753952375
LOC400867	0.44	0.2518119729938
LOC107986666	0.44	0.2518119729938
LOC107984917	0.44	0.2518119729938
LOC105376627	0.44	0.275724130399211
LOC105373785	0.44	0.327902142064282
LOC105372902	0.44	0.259637310505756
LOC105372799	0.44	0.259637310505756
LOC105371438	0.44	0.244125144327509
LOC105369180	0.44	0.2518119729938
LOC102723963	0.44	0.244125144327509
LMAN2	0.44	2.31875876262441
LINC01579	0.44	0.2518119729938
LFNG	0.44	0.568636235841013
JMJD8	0.44	2.88605664769316
JAKMIP2-AS1	0.44	0.408935392973501
IL17RC	0.44	2.3767507096021
GPR34	0.44	0.397940008672038
FAM3A	0.44	2.34678748622466
EPHA1	0.44	0.431798275933005
ELMO2	0.44	4.43179827593301
DYNLRB1	0.44	1.95860731484177
DOLK	0.44	1.18708664335714
DLG5	0.44	0.408935392973501
DGUOK-AS1	0.44	2.44369749923271
DDIT3	0.44	1.23657200643706
DDA1	0.44	1.42021640338319
CRHR2	0.44	0.259637310505756
CPTP	0.44	1.67778070526608
CPNE2	0.44	2.44369749923271
CENPO	0.44	0.823908740944319
CDC45	0.44	0.337242168318426
C4orf36	0.44	0.283996656365201
C15orf39	0.44	1.60205999132796
BRMS1	0.44	3.72124639904717
BEST4	0.44	0.2518119729938
B3GALT6	0.44	1.09151498112135
ATP1B2	0.44	0.259637310505756
ARHGEF39	0.44	1.00436480540245
ARF4-AS1	0.44	0.309803919971486
ANKRD66	0.44	0.259637310505756
ADAMTSL4	0.44	0.431798275933005
ACVRL1	0.44	0.585026652029182
ACBD4	0.44	2.60205999132796
ABCA1	0.44	0.2518119729938
A1BG	0.44	0.823908740944319
ZNF837	0.43	0.537602002101044
ZNF626	0.43	0.585026652029182
ZNF528-AS1	0.43	0.275724130399211
ZNF506	0.43	0.481486060122113
ZNF311	0.43	0.283996656365201
ZBED3	0.43	0.769551078621726
WARS	0.43	0.677780705266081
TXNDC5	0.43	0.795880017344075
TRABD2A	0.43	0.275724130399211
TPBGL	0.43	0.244125144327509
TMEM223	0.43	0.769551078621726
TMEM216	0.43	2.10237290870956
TMEM199	0.43	3.79588001734407
TECPR2	0.43	2.74472749489669
STUB1	0.43	3.74472749489669
ST3GAL1	0.43	0.619788758288394
SRP54-AS1	0.43	0.267606240177031
SPP1	0.43	0.267606240177031
SPAG7	0.43	1.32790214206428
SNORD76	0.43	0.602059991327962
SNORD60	0.43	0.283996656365201
SNHG4	0.43	0.366531544420413
SLC39A3	0.43	2.44369749923271
SLC35B4	0.43	1.20065945054642
SIRPB2	0.43	0.494850021680094
SGTB	0.43	1.20760831050175
SERTAD1	0.43	1
SCO2	0.43	0.958607314841775
RCN1	0.43	0.376750709602099
RBAKDN	0.43	0.2518119729938
PRICKLE1	0.43	0.455931955649724
PPP1R3E	0.43	1.44369749923271
PLGRKT	0.43	1
PIK3R2	0.43	2.82390874094432
PIGT	0.43	3.32790214206428
PIGQ	0.43	0.677780705266081
PDCD5	0.43	0.568636235841013
PCSK7	0.43	4.60205999132796
NNAT	0.43	0.431798275933005
MYOM2	0.43	0.236572006437063
MUL1	0.43	2.35654732351381
MORN2	0.43	0.508638306165727
MIR6875	0.43	0.259637310505756
MIR6776	0.43	0.387216143280264
MAMDC4	0.43	1.82390874094432
MAD2L2	0.43	0.619788758288394
LTF	0.43	0.244125144327509
LSR	0.43	0.886056647693163
LOC107987238	0.43	0.468521082957745
LOC107986977	0.43	0.376750709602099
LOC107986073	0.43	0.721246399047171
LOC105379382	0.43	0.443697499232713
LOC105379094	0.43	0.244125144327509
LOC105374902	0.43	0.2518119729938
LOC105372481	0.43	1.79588001734408
LOC105372471	0.43	0.2518119729938
LOC105370447	0.43	0.823908740944319
LOC102724889	0.43	0.337242168318426
LOC101929475	0.43	0.327902142064282
LOC101928692	0.43	0.283996656365201
LMAN2L	0.43	1.74472749489669
LEKR1	0.43	0.327902142064282
KPNB1	0.43	0.958607314841775
KLHDC9	0.43	0.244125144327509
KIAA1656	0.43	0.481486060122113
KIAA0319L	0.43	3.45593195564972
INAFM2	0.43	0.823908740944319
IDH1	0.43	0.823908740944319
HINT2	0.43	2.10790539730952
GPT	0.43	0.42021640338319
GPR137B	0.43	0.920818753952375
GPHN	0.43	0.568636235841013
GDPD5	0.43	1
GAL3ST4	0.43	1.95860731484177
FXYD5	0.43	0.958607314841775
FXN	0.43	0.920818753952375
FLYWCH1	0.43	1.05551732784983
FAM207A	0.43	0.508638306165727
EFCAB5	0.43	0.376750709602099
EDARADD	0.43	0.366531544420413
DOK4	0.43	1
DCTD	0.43	2.95860731484177
CYP2U1	0.43	0.318758762624413
CPT1B	0.43	2.74472749489669
CMKLR1	0.43	0.408935392973501
CES1	0.43	0.292429823902064
CCHCR1	0.43	1.82390874094432
CCDC42	0.43	0.2518119729938
CATIP-AS2	0.43	0.2518119729938
CARS2	0.43	1.24412514432751
C9orf43	0.43	0.327902142064282
ATP6V0D1	0.43	2.92081875395237
AREL1	0.43	4.95860731484177
AGAP3	0.43	1.29242982390206
ADK	0.43	0.301029995663981
ADCK3	0.43	1
ADAM9	0.43	0.769551078621726
ACTG1P17	0.43	0.244125144327509
ABHD17A	0.43	2.18708664335714
AADAT	0.43	0.244125144327509
YIPF2	0.42	2.52287874528034
WDR76	0.42	0.42021640338319
UBTD1	0.42	1.29242982390206
TXNRD3NB	0.42	0.376750709602099
TWF2	0.42	1.2518119729938
TPRG1-AS2	0.42	0
TNNI2	0.42	0.795880017344075
TMEM79	0.42	0.481486060122113
TMEM127	0.42	3.13667713987954
TIMM8B	0.42	0.522878745280338
TEX264	0.42	0.823908740944319
STARD3	0.42	1.22184874961636
SNHG17	0.42	0.920818753952375
SLC25A39	0.42	1.76955107862173
RTEL1-TNFRSF6B	0.42	1.2518119729938
RIN2	0.42	1
RAD51D	0.42	0.677780705266081
QSOX2	0.42	1.32790214206428
PTRH2	0.42	0.677780705266081
PSMD8	0.42	0.744727494896694
PPIL1	0.42	0.552841968657781
PML	0.42	2.85387196432176
PM20D1	0.42	0.244125144327509
PINX1	0.42	0.823908740944319
PIM3	0.42	1.33724216831843
PHLDB3	0.42	0.327902142064282
PHB	0.42	0.568636235841013
P3H1	0.42	4.22914798835786
ORAI1	0.42	2.72124639904717
OR2AT4	0.42	0
NRXN2	0.42	0.236572006437063
NOP14-AS1	0.42	1.65757731917779
NFKB1	0.42	0.721246399047171
NFE2L1	0.42	3.69897000433602
NEK6	0.42	1.10237290870956
NDUFB10	0.42	1.32790214206428
NAT8B	0.42	0.236572006437063
MYDGF	0.42	1.32790214206428
MTHFS	0.42	0.721246399047171
MRPL39	0.42	0.920818753952375
MRPL24	0.42	0.468521082957745
MIR6759	0.42	0.481486060122113
MIR1249	0.42	0.309803919971486
MGC12916	0.42	0.283996656365201
MAP2K3	0.42	1.82390874094432
LRRC45	0.42	4.10790539730952
LOC728175	0.42	0.236572006437063
LOC107985734	0.42	0.397940008672038
LOC107985478	0.42	0.283996656365201
LOC107984940	0.42	0.229147988357856
LOC105373233	0.42	0.346787486224656
LOC105369388	0.42	0.244125144327509
LOC101930131	0.42	0.337242168318426
LOC101930100	0.42	0.244125144327509
LOC101928707	0.42	1.20065945054642
LOC101928323	0.42	0.494850021680094
LOC100507006	0.42	0.522878745280338
LINC01220	0.42	0.236572006437063
LEMD2	0.42	3.72124639904717
KPTN	0.42	0.744727494896694
KIF25-AS1	0.42	0.244125144327509
ITPRIP	0.42	3.11350927482752
ITGB5	0.42	1.22914798835786
HIST1H1E	0.42	0.236572006437063
HAVCR2	0.42	4.07058107428571
GUSBP5	0.42	0.236572006437063
GTF2H5	0.42	0.886056647693163
FZD4	0.42	0.508638306165727
FANCD2P2	0.42	0.267606240177031
FAM98C	0.42	1.30102999566398
FAM166A	0.42	1.3767507096021
FAM131A	0.42	3.34678748622466
ESPN	0.42	0.259637310505756
EPM2A	0.42	0.744727494896694
ELP6	0.42	1.16749108729376
DHRS7	0.42	2.08092190762393
CYTH4	0.42	1.26760624017703
CYB5R1	0.42	3.35654732351381
CYB561D2	0.42	1.85387196432176
COMMD9	0.42	0.698970004336019
CMC4	0.42	2.82390874094432
CLPP	0.42	0.958607314841775
CLMP	0.42	0.244125144327509
CCDC127	0.42	2.39794000867204
CAPN10-AS1	0.42	0.721246399047171
C9orf91	0.42	5.06048074738138
C19orf73	0.42	0.318758762624413
C19orf70	0.42	0.744727494896694
BLOC1S5-TXNDC5	0.42	0.886056647693163
BLOC1S1-RDH5	0.42	2.431798275933
BATF	0.42	0.283996656365201
ATP2A1-AS1	0.42	0.2518119729938
ATP1B1	0.42	1.23657200643706
ASAP1	0.42	1
ARHGEF16	0.42	0.236572006437063
AGAP9	0.42	1.02227639471115
ACVR1	0.42	2.72124639904717
ACP6	0.42	1.18708664335714
ABI3	0.42	2.45593195564972
ABCC3	0.42	0.236572006437063
ZNF883	0.41	0.229147988357856
ZNF474	0.41	0.221848749616356
ZFAND3	0.41	4.08092190762393
ZCRB1	0.41	1.67778070526608
WASH2P	0.41	1.26760624017703
UBXN6	0.41	1.88605664769316
TNFRSF4	0.41	0.443697499232713
TMIGD3	0.41	3
TMEM106B	0.41	0.795880017344075
TM2D2	0.41	3.30102999566398
TELO2	0.41	0.958607314841775
SYNE4	0.41	0.229147988357856
SUMF1	0.41	1.22914798835786
SPG21	0.41	1.36653154442041
SNX21	0.41	1.61978875828839
SNORA17A	0.41	0.408935392973501
SLC45A3	0.41	0.2518119729938
SLC12A4	0.41	0.677780705266081
SHARPIN	0.41	1.27572413039921
RRP7A	0.41	0.585026652029182
RPL13P5	0.41	1.04095860767891
RNF181	0.41	2.72124639904717
RBM47	0.41	1.49485002168009
PTPMT1	0.41	3.21467016498923
PTP4A3	0.41	0.397940008672038
PSME2	0.41	2.65757731917779
PPIEL	0.41	0.236572006437063
PKD1	0.41	2.42021640338319
PIGO	0.41	3.92081875395237
NLRX1	0.41	2.06550154875643
NDUFB7	0.41	0.958607314841775
NCBP2-AS2	0.41	1.39794000867204
MMP23B	0.41	0.221848749616356
MFSD6L	0.41	0.337242168318426
MCM6	0.41	0.309803919971486
LRRC29	0.41	0.552841968657781
LOC107987231	0.41	1.61978875828839
LOC107985194	0.41	0.301029995663981
LOC107984754	0.41	0.366531544420413
LOC105378616	0.41	0.244125144327509
LOC105376892	0.41	0.2518119729938
LOC105375884	0.41	0.292429823902064
LOC105374727	0.41	0.236572006437063
LOC105373853	0.41	0.229147988357856
LOC105372705	0.41	0.229147988357856
LOC105372106	0.41	0.221848749616356
LOC105370978	0.41	0.221848749616356
LOC105370833	0.41	0.229147988357856
LOC101928111	0.41	0.2518119729938
LOC101927402	0.41	0.744727494896694
LOC100287036	0.41	0.221848749616356
LINC00957	0.41	0.769551078621726
LINC00654	0.41	0.283996656365201
KREMEN2	0.41	0.327902142064282
KLRC4	0.41	0.2518119729938
IQGAP3	0.41	2.46852108295774
INPP5E	0.41	1.67778070526608
IMMT	0.41	0.795880017344075
IL1B	0.41	0.958607314841775
HTR7P1	0.41	1.16749108729376
HTR7	0.41	0.744727494896694
HEBP1	0.41	3.52287874528034
HAUS7	0.41	1.01322826573376
GSTM1	0.41	0.229147988357856
GOLIM4	0.41	1.82390874094432
FTCDNL1	0.41	0.376750709602099
FOSL1	0.41	0.244125144327509
FDX1L	0.41	0.455931955649724
FAM150A	0.41	0.244125144327509
FAM134B	0.41	0.221848749616356
EXOSC1	0.41	1.76955107862173
DHDH	0.41	0.244125144327509
DEPDC5	0.41	3.88605664769316
DDX41	0.41	1.09151498112135
CXCL3	0.41	0.267606240177031
COG2	0.41	1.52287874528034
CLPTM1	0.41	2.50863830616573
CHRNG	0.41	0.244125144327509
CHCHD4	0.41	0.443697499232713
CETN4P	0.41	0.244125144327509
CDKN2AIPNL	0.41	0.677780705266081
CARM1	0.41	1.45593195564972
C16orf58	0.41	3.82390874094432
ATP5J	0.41	0.920818753952375
ANKRD6	0.41	0.744727494896694
ANKDD1A	0.41	0.744727494896694
ALDH3B1	0.41	1.22184874961636
AGAP7P	0.41	0.408935392973501
ADORA2A-AS1	0.41	0.283996656365201
ZNFX1	0.40	2.69897000433602
YIF1A	0.40	1.11918640771921
WDR11	0.40	3.60205999132796
VAC14	0.40	2.05060999335509
ULK3	0.40	1.76955107862173
TSPAN31	0.40	2.2518119729938
TRAPPC12	0.40	3.45593195564972
TP53I11	0.40	0.455931955649724
TNFRSF21	0.40	0.283996656365201
TMEM234	0.40	0.795880017344075
TMEM178A	0.40	0.229147988357856
TMEM141	0.40	1.08092190762393
TMED1	0.40	2.39794000867204
TK2	0.40	0.585026652029182
TIMM44	0.40	0.769551078621726
TBKBP1	0.40	0.508638306165727
TACR2	0.40	0.229147988357856
SUSD3	0.40	3.4089353929735
STX8	0.40	2.74472749489669
ST6GAL1	0.40	1.29242982390206
SP140	0.40	0.397940008672038
SOX7	0.40	0.221848749616356
SNORD134	0.40	0.214670164989233
SNORA73B	0.40	0.356547323513813
SIRT6	0.40	1.53760200210104
SIGLEC5	0.40	0.823908740944319
SIAE	0.40	2.82390874094432
SDHAP3	0.40	0.443697499232713
RUSC2	0.40	1.95860731484177
RIBC1	0.40	0.337242168318426
RFPL3	0.40	0.275724130399211
RAB27A	0.40	0.958607314841775
PYGM	0.40	0.267606240177031
PRR13	0.40	4.95860731484177
PPP1R2P3	0.40	0.920818753952375
PPME1	0.40	1.79588001734408
POP7	0.40	1.56863623584101
POFUT1	0.40	3.44369749923271
PA2G4P4	0.40	0.537602002101044
NUDT7	0.40	0.698970004336019
NSRP1	0.40	2.69897000433602
NSDHL	0.40	0.397940008672038
NMB	0.40	0.744727494896694
NFU1	0.40	0.853871964321762
NDUFS8	0.40	1.69897000433602
NDUFA1	0.40	0.721246399047171
ND1	0.40	0.638272163982407
NBPF14	0.40	0.823908740944319
NBPF10	0.40	0.769551078621726
NAPA	0.40	1.88605664769316
MYO6	0.40	0.769551078621726
MPI	0.40	0.366531544420413
MMP24-AS1	0.40	0.537602002101044
MIR6838	0.40	0.366531544420413
MIR6716	0.40	0.221848749616356
MIR4263	0.40	0.221848749616356
MIR3176	0.40	0.301029995663981
MIR1304	0.40	0.337242168318426
MGST2	0.40	1.32790214206428
MCM4	0.40	0.443697499232713
LRG1	0.40	0.698970004336019
LOC399900	0.40	0.244125144327509
LOC339988	0.40	0.244125144327509
LOC107987285	0.40	0.236572006437063
LOC107987063	0.40	0.229147988357856
LOC107985403	0.40	1.3767507096021
LOC107985231	0.40	0.259637310505756
LOC107984950	0.40	2.45593195564972
LOC107984749	0.40	0.221848749616356
LOC105377633	0.40	0.221848749616356
LOC105371932	0.40	0.522878745280338
LOC105371240	0.40	0.638272163982407
LOC105371036	0.40	0.387216143280264
LOC105370681	0.40	0.221848749616356
LOC105369704	0.40	0.221848749616356
LOC105369347	0.40	0.886056647693163
LOC101929989	0.40	0.267606240177031
LOC101929718	0.40	1.74472749489669
LOC101928891	0.40	0.494850021680094
LOC101928403	0.40	0.221848749616356
LOC101928163	0.40	0.267606240177031
LOC101928069	0.40	0.397940008672038
LOC101927164	0.40	0.602059991327962
LOC100652871	0.40	0.267606240177031
LOC100287042	0.40	0.769551078621726
LINC00926	0.40	0.443697499232713
LIMA1	0.40	0.657577319177794
LHFP	0.40	0.327902142064282
LGALS9	0.40	0.853871964321762
L3HYPDH	0.40	0.744727494896694
KIAA0556	0.40	1.08618614761628
IFI27L1	0.40	1.17392519729917
HDAC6	0.40	3.52287874528034
HABP4	0.40	0.376750709602099
GUCD1	0.40	2
GTSE1-AS1	0.40	0.318758762624413
GRIK1-AS2	0.40	0.221848749616356
GGCT	0.40	0.677780705266081
GALT	0.40	1.13667713987954
FTO-IT1	0.40	0.221848749616356
FLT1	0.40	0.221848749616356
EXD3	0.40	0.42021640338319
EMC3	0.40	3.31875876262441
ECI1	0.40	1.55284196865778
DZIP3	0.40	0.638272163982407
DUSP10	0.40	0.638272163982407
DLG4	0.40	1.50863830616573
DDX11	0.40	0.698970004336019
CNP	0.40	2.88605664769316
CHAF1B	0.40	0.309803919971486
CGREF1	0.40	0.301029995663981
CDK10	0.40	0.221848749616356
CCDC192	0.40	0.267606240177031
CCDC130	0.40	0.886056647693163
CARMIL2	0.40	0.283996656365201
CACNG8	0.40	0.236572006437063
C8orf58	0.40	1.16115090926274
C6orf136	0.40	2.16749108729376
C1orf162	0.40	0.468521082957745
ATP9B	0.40	3.09691001300806
ATP5J2-PTCD1	0.40	0.886056647693163
ATP1A1	0.40	1.39794000867204
ARRDC3-AS1	0.40	0.494850021680094
APOBEC3G	0.40	0.744727494896694
APOBEC2	0.40	0.283996656365201
AMY1B	0.40	0.214670164989233
ADAM22	0.40	0.259637310505756
ZNF219	0.39	2.01772876696043
ZC4H2	0.39	0.236572006437063
TTLL11	0.39	0.376750709602099
TTC1	0.39	3.63827216398241
TNNI3K	0.39	0.267606240177031
TNIP2	0.39	1.74472749489669
TNIP1	0.39	2.79588001734407
TNFRSF12A	0.39	0.795880017344075
TMEM18	0.39	1.45593195564972
TMEM179B	0.39	1.67778070526608
TMEM110-MUSTN1	0.39	2.1249387366083
TMBIM1	0.39	2.95860731484177
TGIF2-C20orf24	0.39	1.53760200210104
TCTN3	0.39	2.74472749489669
TBC1D9B	0.39	3.0087739243075
SSU72	0.39	2.61978875828839
SPI1	0.39	1.63827216398241
SPG7	0.39	4.38721614328026
SPATA9	0.39	0.267606240177031
SLC9B2	0.39	0.236572006437063
SLC6A13	0.39	0.229147988357856
SLC34A3	0.39	0.292429823902064
SLC2A4RG	0.39	2
SHMT1	0.39	1.09691001300806
SEMA5A	0.39	0.229147988357856
SEC11C	0.39	0.552841968657781
SCPEP1	0.39	0.744727494896694
RPL35	0.39	0.494850021680094
PYY2	0.39	0.2518119729938
PTPRA	0.39	3.79588001734407
PTPN23	0.39	3.04575749056067
PTGR1	0.39	1.04575749056068
PPP1R7	0.39	1.2839966563652
PPP1R36	0.39	0.214670164989233
POLR2J4	0.39	2.67778070526608
PLPP5	0.39	1.09151498112135
PLPP1	0.39	0.318758762624413
PHOSPHO1	0.39	1.20760831050175
PFDN5	0.39	1.32790214206428
P4HTM	0.39	0.537602002101044
OBFC1	0.39	1.92081875395238
NXT1	0.39	0.619788758288394
NDUFAF5	0.39	0.721246399047171
MRVI1-AS1	0.39	0.229147988357856
MRPS15	0.39	0.638272163982407
MMP24	0.39	0.494850021680094
MMP13	0.39	0.221848749616356
MLX	0.39	1.88605664769316
MIR6727	0.39	0.568636235841013
MIR1825	0.39	0.455931955649724
MCEE	0.39	0.853871964321762
LOC729652	0.39	0.214670164989233
LOC107986760	0.39	0.2518119729938
LOC107986003	0.39	1.2839966563652
LOC107984988	0.39	0.207608310501746
LOC105377806	0.39	0.552841968657781
LOC105377663	0.39	0.552841968657781
LOC105374246	0.39	0.207608310501746
LOC102725201	0.39	0.537602002101044
LOC102724545	0.39	0.481486060122113
LOC101930112	0.39	0.267606240177031
LOC101928673	0.39	0.356547323513813
LOC100505771	0.39	1.32790214206428
LINC01337	0.39	0.207608310501746
LINC01128	0.39	1
HIF1A	0.39	3.85387196432176
HDHD3	0.39	1.58502665202918
GRHPR	0.39	0.823908740944319
GOLGA1	0.39	1.0087739243075
GNAL	0.39	0.443697499232713
GLUL	0.39	1
GLIPR1L1	0.39	0.221848749616356
GET4	0.39	1.76955107862173
FLJ35934	0.39	0.214670164989233
FAM3B	0.39	0.214670164989233
EVADR	0.39	0.221848749616356
EPS8	0.39	0.769551078621726
ENTPD5	0.39	1.60205999132796
ENOPH1	0.39	0.494850021680094
DUS2	0.39	1.29242982390206
DND1	0.39	0.920818753952375
DNAJC18	0.39	0.327902142064282
DNAH12	0.39	0
DCST1	0.39	0.494850021680094
DCDC2	0.39	0.214670164989233
CYFIP1	0.39	3.03151705144606
CRSP8P	0.39	1.30980391997149
CRISPLD2	0.39	0.214670164989233
COX5A	0.39	1
CHMP4B	0.39	1.67778070526608
CCDC191	0.39	0.42021640338319
CCDC162P	0.39	0.214670164989233
C17orf49	0.39	2.45593195564972
C11orf31	0.39	0.721246399047171
BCYRN1	0.39	0.207608310501746
B4GALT2	0.39	0.301029995663981
ASH2L	0.39	2.79588001734407
APOL1	0.39	0.275724130399211
ANXA11	0.39	1.85387196432176
ALKBH3	0.39	0.522878745280338
AKAP5	0.39	0.267606240177031
ADRM1	0.39	1.4089353929735
ADAT2	0.39	0.853871964321762
ADAT1	0.39	0.619788758288394
ACVR1B	0.39	1.67778070526608
ACAD9	0.39	1
ABHD12	0.39	1.69897000433602
ZNF839	0.38	1.49485002168009
ZNF135	0.38	0
ZFAND2A	0.38	1.50863830616573
USB1	0.38	1.65757731917779
UBE2Q1	0.38	1.82390874094432
TRIM61	0.38	0.244125144327509
TPST2	0.38	2.60205999132796
TMSB10	0.38	0.494850021680094
TMEM8A	0.38	1.63827216398241
TMEM70	0.38	0.886056647693163
TMEM156	0.38	0.602059991327962
TMA7	0.38	1.63827216398241
TLR2	0.38	2.95860731484177
TLE2	0.38	0.229147988357856
TIMM10	0.38	0.397940008672038
THTPA	0.38	1.26760624017703
THAP3	0.38	1.38721614328026
TBXAS1	0.38	1.08092190762393
TANGO6	0.38	0.568636235841013
SPA17	0.38	0.327902142064282
SNRPB	0.38	1.15490195998574
SLC46A1	0.38	2.1249387366083
SESN2	0.38	3.09151498112135
SEMA3B	0.38	0.283996656365201
SCO1	0.38	1.92081875395238
SCFD2	0.38	0.387216143280264
SCAMP2	0.38	1.92081875395238
RRP1	0.38	0.657577319177794
RPL39	0.38	0.619788758288394
RER1	0.38	2.2839966563652
RELA	0.38	4.1249387366083
RDH13	0.38	0.408935392973501
RAF1	0.38	2.85387196432176
RAB3A	0.38	0.508638306165727
PXDC1	0.38	0.602059991327962
PTRH1	0.38	0.823908740944319
PSMC1	0.38	0.853871964321762
PPP1R37	0.38	1.10237290870956
POP4	0.38	1.76955107862173
POLD2	0.38	0.387216143280264
PMF1	0.38	2.60205999132796
PA2G4	0.38	0.481486060122113
NKPD1	0.38	0.200659450546418
NHP2	0.38	0.481486060122113
NECAB3	0.38	1.3767507096021
NDEL1	0.38	3.95860731484177
NAT14	0.38	0.283996656365201
MYL6B	0.38	2.65757731917779
MVK	0.38	0.2518119729938
MRPS22	0.38	1.05060999335509
MIR4648	0.38	0.214670164989233
MED11	0.38	0.853871964321762
MANBA	0.38	1.95860731484177
MAGED2	0.38	0.744727494896694
LSM7	0.38	1.03151705144606
LRIG3	0.38	0.221848749616356
LOC145783	0.38	0.853871964321762
LOC107985936	0.38	0.207608310501746
LOC105377769	0.38	0.207608310501746
LOC105374848	0.38	0.259637310505756
LOC105373960	0.38	0.207608310501746
LOC105373606	0.38	0.207608310501746
LOC102724009	0.38	0.468521082957745
LOC101928377	0.38	0.346787486224656
LNX1	0.38	2.1249387366083
LMO2	0.38	0.408935392973501
LINC01534	0.38	0.327902142064282
LINC01314	0.38	0.236572006437063
LINC00959	0.38	0.292429823902064
KIRREL	0.38	0.200659450546418
JUND	0.38	1.0087739243075
IFIT5	0.38	0.853871964321762
HS3ST3B1	0.38	2.18708664335714
HHIPL2	0.38	0.376750709602099
HARS2	0.38	3.65757731917779
GRHL3	0.38	0.267606240177031
GPR88	0.38	0.214670164989233
GPR37L1	0.38	0.494850021680094
GCHFR	0.38	0.585026652029182
GBA3	0.38	0.221848749616356
FCHSD1	0.38	2.18045606445813
FAM50A	0.38	3.49485002168009
FAM117A	0.38	1.60205999132796
DPH1	0.38	2.85387196432176
DNAJB11	0.38	0.958607314841775
DKK2	0.38	0.200659450546418
CRCP	0.38	1.27572413039921
CHCHD3	0.38	0.537602002101044
